ProductID,ProductCode,ProductName,Category,SubCategory,Brand,UnitPrice,StandardCost,Status,CreatedDate,ModifiedDate,SourceSystem
104101,PROD-104101,Monitored scalable adapter,Cloud,AI,HP,253.82,695.58,Active,2023-10-21,2025-06-01,ERP
104102,PROD-104102,Monitored optimizing neural-net,Networking,Wireless,VMware,1369.71,1087.59,Active,2025-08-16,2025-02-16,ERP
104103,PROD-104103,Team-oriented mission-critical throughput,Collaboration,Meetings,Cisco,1379.91,1727.89,Active,2024-08-10,2026-07-23,ERP
104104,PROD-104104,Optional directional task-force,Services,Support,Lenovo,2884.37,1808.33,Active,2021-10-02,2025-05-24,ERP
104105,PROD-104105,Fully-configurable mobile paradigm,Hardware,Desktop,Citrix,4377.03,3096.53,Active,2022-11-18,2026-02-27,ERP
104106,PROD-104106,Ergonomic hybrid workforce,Services,Support,Lenovo,4218.23,568.84,Active,2024-09-26,2025-09-10,ERP
104107,PROD-104107,Configurable motivating Graphic Interface,Hardware,Server,Adobe,906.14,2074.98,Active,2024-03-21,2024-09-11,ERP
104108,PROD-104108,Organized high-level ability,Security,Identity,Microsoft,4897.3,37.77,Active,2024-05-15,2024-10-11,ERP
104109,PROD-104109,Extended system-worthy complexity,Services,Support,Citrix,3147.82,1268.99,Active,2024-02-15,2025-05-17,ERP
104110,PROD-104110,Intuitive bi-directional budgetary management,Security,Endpoint,Dell,1984.53,1132.15,Active,2026-03-16,2025-09-23,ERP
104111,PROD-104111,Organized multi-tasking Graphic Interface,Services,Consulting,Microsoft,2928.68,900.99,Active,2024-11-23,2025-06-12,ERP
104112,PROD-104112,Phased responsive superstructure,Software,Analytics,Lenovo,297.06,1967.7,Active,2022-08-07,2025-08-04,ERP
104113,PROD-104113,Total neutral website,Storage,SAN,VMware,1149.54,2033.13,Active,2021-08-19,2025-01-22,ERP
104114,PROD-104114,Centralized intermediate standardization,Security,Threat Protection,Cisco,2312.33,1599.81,Active,2025-08-29,2025-02-18,ERP
104115,PROD-104115,Assimilated fresh-thinking initiative,Storage,SAN,Adobe,4224.04,3853.0,Active,2025-06-02,2024-12-07,ERP
104116,PROD-104116,Digitized holistic circuit,Services,Implementation,VMware,4485.68,3400.09,Active,2024-04-01,2025-01-14,ERP
104117,PROD-104117,Optional asynchronous adapter,Cloud,Networking,Cisco,2050.45,3700.35,Active,2024-06-24,2025-12-13,ERP
104118,PROD-104118,Operative global contingency,Software,Analytics,VMware,4417.23,371.33,Active,2023-09-24,2025-05-02,ERP
104119,PROD-104119,Organic 24/7 database,Services,Consulting,Microsoft,788.31,1914.63,Active,2026-01-28,2025-11-08,ERP
104120,PROD-104120,Exclusive client-server framework,Cloud,Compute,Microsoft,3896.5,1249.56,Active,2023-03-12,2026-02-22,ERP
104121,PROD-104121,Pre-emptive intermediate knowledge user,Hardware,Monitor,Lenovo,151.15,3905.76,Active,2025-11-24,2026-03-18,ERP
104122,PROD-104122,Adaptive interactive installation,Services,Implementation,Lenovo,214.67,3600.22,Active,2025-10-15,2025-08-10,ERP
104123,PROD-104123,Enhanced user-facing hub,Networking,Switch,Adobe,1371.69,1713.6,Active,2023-04-14,2026-02-02,ERP
104124,PROD-104124,Multi-layered multi-tasking productivity,Networking,Switch,Microsoft,2011.97,2587.33,Active,2023-12-31,2025-11-12,ERP
104125,PROD-104125,Multi-channeled bandwidth-monitored model,Networking,Router,Lenovo,2381.47,3171.05,Active,2026-06-15,2024-08-22,ERP
104126,PROD-104126,Inverse disintermediate extranet,Software,Database,HP,3687.73,1697.0,Active,2021-11-13,2024-08-08,ERP
104127,PROD-104127,Synergistic holistic policy,Collaboration,Voice,Dell,3090.83,3090.11,Active,2026-01-04,2024-11-19,ERP
104128,PROD-104128,Monitored real-time methodology,Collaboration,Productivity,Citrix,1129.25,3045.71,Active,2026-07-19,2026-03-06,ERP
104129,PROD-104129,Advanced transitional software,Hardware,Monitor,Adobe,3769.58,2301.25,Active,2023-05-24,2025-02-09,ERP
104130,PROD-104130,Universal client-server moratorium,Networking,Firewall,HP,3497.06,2782.06,Active,2024-11-07,2026-02-18,ERP
104131,PROD-104131,Operative multi-state algorithm,Collaboration,Productivity,Microsoft,3722.36,1276.78,Active,2024-12-09,2026-04-30,ERP
104132,PROD-104132,Expanded non-volatile initiative,Services,Consulting,VMware,2876.46,577.52,Active,2023-05-02,2024-09-23,ERP
104133,PROD-104133,Synchronized zero tolerance groupware,Software,Office,Microsoft,1348.69,3429.38,Active,2024-10-27,2025-06-24,ERP
104134,PROD-104134,Up-sized optimizing utilization,Storage,SAN,Lenovo,3429.83,1785.06,Active,2025-09-19,2025-07-27,ERP
104135,PROD-104135,Reverse-engineered attitude-oriented migration,Storage,Archive,Cisco,974.75,268.24,Active,2025-01-03,2025-02-08,ERP
104136,PROD-104136,Diverse incremental definition,Software,Office,HP,2910.51,3849.58,Active,2024-03-25,2026-04-01,ERP
104137,PROD-104137,Horizontal demand-driven neural-net,Hardware,Monitor,Cisco,4720.35,2331.36,Active,2022-05-17,2026-01-15,ERP
104138,PROD-104138,Customizable object-oriented core,Cloud,Compute,HP,2478.16,2258.36,Active,2021-08-23,2026-05-17,ERP
104139,PROD-104139,Right-sized actuating service-desk,Storage,Backup,Cisco,3874.44,952.69,Active,2025-12-30,2025-08-20,ERP
104140,PROD-104140,Diverse non-volatile productivity,Software,Office,Microsoft,2692.77,3293.88,Active,2025-12-12,2026-02-20,ERP
104141,PROD-104141,Centralized zero administration circuit,Security,Threat Protection,HP,2055.86,1185.45,Active,2026-04-15,2025-03-03,ERP
104142,PROD-104142,Pre-emptive interactive leverage,Hardware,Desktop,Cisco,4863.76,371.21,Active,2026-02-26,2026-04-24,ERP
104143,PROD-104143,Universal global data-warehouse,Networking,Firewall,VMware,3451.08,2567.94,Active,2026-05-03,2024-12-09,ERP
104144,PROD-104144,Devolved responsive application,Hardware,Laptop,VMware,1826.02,2273.18,Active,2023-05-03,2024-10-02,ERP
104145,PROD-104145,Horizontal stable structure,Storage,Archive,Microsoft,4969.73,2405.29,Active,2022-07-13,2026-01-28,ERP
104146,PROD-104146,Cross-group didactic software,Software,Analytics,Adobe,989.76,1487.26,Active,2024-07-05,2024-09-06,ERP
104147,PROD-104147,Face-to-face optimizing array,Cloud,AI,Cisco,2828.99,2062.7,Active,2025-07-26,2025-01-06,ERP
104148,PROD-104148,Cloned system-worthy service-desk,Security,Endpoint,Microsoft,3502.0,3136.67,Active,2023-09-03,2024-08-03,ERP
104149,PROD-104149,Profound analyzing collaboration,Software,Office,Dell,2100.71,2020.44,Active,2022-09-27,2024-12-20,ERP
104150,PROD-104150,Monitored optimizing instruction set,Hardware,Monitor,Lenovo,4771.55,1102.54,Active,2023-06-19,2026-05-21,ERP
104151,PROD-104151,Integrated holistic projection,Networking,Router,Citrix,4420.99,2122.62,Active,2023-01-09,2025-06-20,ERP
104152,PROD-104152,Automated web-enabled info-mediaries,Hardware,Laptop,Lenovo,3269.93,1029.08,Active,2023-12-28,2026-05-12,ERP
104153,PROD-104153,Cloned maximized capability,Cloud,Compute,Citrix,57.29,3759.44,Active,2021-08-28,2026-07-17,ERP
104154,PROD-104154,Enterprise-wide fresh-thinking algorithm,Hardware,Laptop,Adobe,319.28,2406.33,Active,2022-04-26,2024-11-12,ERP
104155,PROD-104155,Streamlined zero-defect complexity,Cloud,Networking,VMware,260.53,3522.35,Active,2024-12-11,2025-05-29,ERP
104156,PROD-104156,Programmable leadingedge system engine,Networking,Router,Microsoft,2612.03,3595.56,Active,2026-05-07,2025-02-01,ERP
104157,PROD-104157,User-friendly executive focus group,Software,Office,HP,2040.45,2126.55,Active,2024-07-17,2025-09-02,ERP
104158,PROD-104158,Digitized 3rdgeneration migration,Storage,NAS,VMware,4172.97,3373.73,Active,2022-04-14,2026-02-17,ERP
104159,PROD-104159,Automated systemic algorithm,Services,Consulting,Microsoft,2315.33,2077.45,Active,2026-04-12,2026-04-23,ERP
104160,PROD-104160,Progressive tertiary Local Area Network,Services,Support,Adobe,3175.16,378.05,Active,2023-02-21,2024-10-18,ERP
104161,PROD-104161,Public-key 5thgeneration budgetary management,Storage,SAN,Lenovo,4688.44,2749.56,Active,2024-03-14,2025-03-30,ERP
104162,PROD-104162,Cross-group foreground functionalities,Storage,SAN,HP,4009.05,1639.42,Active,2026-05-12,2025-03-31,ERP
104163,PROD-104163,Phased contextually-based service-desk,Cloud,Compute,Microsoft,2675.4,3366.67,Active,2025-03-09,2025-09-27,ERP
104164,PROD-104164,Customizable 6thgeneration forecast,Networking,Router,Adobe,331.25,3035.7,Active,2022-03-06,2024-09-09,ERP
104165,PROD-104165,Vision-oriented needs-based framework,Cloud,Networking,Cisco,3378.96,3532.39,Active,2025-04-19,2025-07-21,ERP
104166,PROD-104166,Total systemic artificial intelligence,Security,Threat Protection,Cisco,1664.01,2389.58,Active,2025-03-18,2024-11-30,ERP
104167,PROD-104167,Stand-alone logistical challenge,Cloud,AI,Citrix,4991.68,2729.86,Active,2022-08-31,2026-03-12,ERP
104168,PROD-104168,Team-oriented systemic Internet solution,Collaboration,Email,Dell,934.28,2949.74,Active,2024-10-27,2025-09-18,ERP
104169,PROD-104169,Synergized interactive success,Security,Endpoint,VMware,853.42,3510.7,Active,2021-08-09,2025-10-08,ERP
104170,PROD-104170,Organic global infrastructure,Networking,Wireless,Microsoft,2948.56,3756.68,Active,2021-12-18,2025-09-10,ERP
104171,PROD-104171,Realigned heuristic array,Cloud,Storage,Adobe,1852.95,60.6,Active,2024-09-29,2026-02-09,ERP
104172,PROD-104172,Customer-focused mission-critical customer loyalty,Security,Encryption,Lenovo,4123.44,3709.21,Active,2023-03-22,2025-01-05,ERP
104173,PROD-104173,Multi-lateral motivating archive,Hardware,Desktop,Lenovo,3262.67,1809.22,Active,2022-03-23,2025-01-17,ERP
104174,PROD-104174,Ameliorated contextually-based archive,Cloud,AI,Cisco,1908.39,553.51,Active,2023-12-07,2024-10-08,ERP
104175,PROD-104175,Implemented impactful orchestration,Security,Identity,Citrix,1806.56,2801.14,Active,2024-12-07,2025-06-28,ERP
104176,PROD-104176,Centralized asynchronous migration,Storage,Backup,Dell,3514.57,3265.23,Active,2023-11-27,2025-04-05,ERP
104177,PROD-104177,Multi-layered radical pricing structure,Services,Training,Microsoft,4855.94,3497.97,Active,2022-08-22,2025-06-23,ERP
104178,PROD-104178,Inverse zero tolerance monitoring,Security,Endpoint,Dell,1793.78,2874.48,Active,2025-11-19,2024-09-01,ERP
104179,PROD-104179,Focused maximized complexity,Collaboration,Productivity,Cisco,2612.97,1123.87,Active,2024-03-11,2026-02-01,ERP
104180,PROD-104180,Right-sized 24hour moratorium,Storage,Archive,HP,4995.36,3843.9,Active,2024-04-05,2025-02-02,ERP
104181,PROD-104181,Synchronized tertiary Graphic Interface,Networking,Wireless,Microsoft,1936.74,3232.02,Active,2023-07-25,2026-07-03,ERP
104182,PROD-104182,Right-sized stable website,Storage,Backup,Dell,690.27,2336.37,Active,2022-11-02,2025-02-15,ERP
104183,PROD-104183,Synergized dedicated parallelism,Collaboration,Meetings,HP,3755.05,3806.48,Active,2025-12-25,2024-09-06,ERP
104184,PROD-104184,Balanced 5thgeneration process improvement,Cloud,Networking,HP,870.64,1657.65,Active,2025-02-19,2025-11-07,ERP
104185,PROD-104185,Object-based global interface,Cloud,Compute,Lenovo,2113.92,313.87,Active,2024-01-18,2024-11-15,ERP
104186,PROD-104186,Cross-platform modular protocol,Collaboration,Productivity,HP,986.26,1395.39,Active,2024-09-29,2024-10-28,ERP
104187,PROD-104187,Decentralized bandwidth-monitored function,Cloud,Storage,Cisco,1637.05,2222.56,Active,2026-04-27,2024-12-03,ERP
104188,PROD-104188,User-friendly reciprocal Graphic Interface,Collaboration,Productivity,Adobe,3565.07,1817.49,Active,2024-08-17,2025-03-21,ERP
104189,PROD-104189,Multi-layered fresh-thinking forecast,Cloud,AI,Lenovo,111.17,507.64,Active,2025-09-24,2025-12-31,ERP
104190,PROD-104190,Operative bi-directional middleware,Security,Endpoint,Microsoft,2640.12,3471.06,Active,2022-12-08,2026-07-13,ERP
104191,PROD-104191,Re-contextualized coherent solution,Security,Endpoint,Dell,1670.48,2422.41,Active,2025-04-21,2026-03-11,ERP
104192,PROD-104192,Persistent bandwidth-monitored emulation,Networking,Router,HP,4955.66,1624.74,Active,2026-04-29,2025-06-04,ERP
104193,PROD-104193,User-friendly full-range data-warehouse,Hardware,Laptop,Dell,1483.48,222.44,Active,2026-01-08,2026-04-16,ERP
104194,PROD-104194,Virtual dedicated application,Collaboration,Productivity,HP,4208.38,2904.4,Active,2026-03-01,2026-03-11,ERP
104195,PROD-104195,Networked discrete hierarchy,Software,Analytics,Cisco,4271.89,3486.09,Active,2024-12-10,2025-01-18,ERP
104196,PROD-104196,Ergonomic asynchronous interface,Software,Database,VMware,635.13,836.4,Active,2025-10-09,2026-05-01,ERP
104197,PROD-104197,Ameliorated exuding strategy,Collaboration,Voice,HP,4510.61,3378.38,Active,2022-07-27,2026-01-03,ERP
104198,PROD-104198,Realigned executive groupware,Collaboration,Meetings,Microsoft,2977.61,2172.08,Active,2025-04-09,2026-04-28,ERP
104199,PROD-104199,Horizontal intangible benchmark,Services,Implementation,VMware,840.86,3148.97,Active,2024-06-17,2024-10-18,ERP
104200,PROD-104200,Function-based well-modulated array,Cloud,AI,Microsoft,1681.06,3879.24,Active,2026-01-16,2024-11-17,ERP
104201,PROD-104201,Persevering maximized alliance,Cloud,Compute,HP,1205.98,3330.81,Active,2025-07-20,2026-05-02,ERP
104202,PROD-104202,Open-architected uniform conglomeration,Hardware,Monitor,Lenovo,2169.13,3771.08,Active,2023-04-29,2025-02-26,ERP
104203,PROD-104203,Implemented analyzing focus group,Software,Analytics,Lenovo,669.26,3752.33,Active,2023-03-05,2026-01-21,ERP
104204,PROD-104204,Universal multi-tasking alliance,Hardware,Server,Lenovo,2693.04,3520.4,Active,2023-09-27,2025-04-10,ERP
104205,PROD-104205,Mandatory optimizing projection,Software,Office,Citrix,1267.72,3742.59,Active,2023-01-19,2024-08-18,ERP
104206,PROD-104206,Intuitive directional Local Area Network,Collaboration,Productivity,Lenovo,547.49,2116.61,Active,2023-12-23,2026-03-30,ERP
104207,PROD-104207,Optimized object-oriented orchestration,Services,Implementation,HP,3800.59,2615.26,Active,2022-09-25,2025-07-08,ERP
104208,PROD-104208,Customizable asynchronous migration,Security,Identity,VMware,1277.15,3759.02,Active,2022-06-22,2025-02-10,ERP
104209,PROD-104209,Polarized scalable service-desk,Collaboration,Voice,Dell,3568.57,1289.0,Active,2022-12-04,2026-05-23,ERP
104210,PROD-104210,Operative needs-based initiative,Software,Database,Adobe,3319.36,1280.1,Active,2024-04-29,2024-12-15,ERP
104211,PROD-104211,Compatible national neural-net,Storage,SAN,Microsoft,306.56,1973.51,Active,2022-10-20,2025-11-08,ERP
104212,PROD-104212,Vision-oriented bottom-line core,Networking,Switch,Dell,2506.83,3883.46,Active,2024-03-12,2026-06-29,ERP
104213,PROD-104213,Profit-focused intermediate projection,Hardware,Desktop,Lenovo,476.5,2313.0,Active,2025-08-03,2026-02-14,ERP
104214,PROD-104214,Integrated transitional budgetary management,Cloud,Compute,HP,3490.3,3337.47,Active,2024-02-01,2025-08-25,ERP
104215,PROD-104215,Advanced 3rdgeneration instruction set,Software,Database,Adobe,1007.21,1852.0,Active,2026-04-25,2026-01-07,ERP
104216,PROD-104216,Cross-group didactic attitude,Networking,Firewall,HP,4061.31,3410.84,Active,2024-01-05,2026-06-26,ERP
104217,PROD-104217,Ergonomic dynamic Internet solution,Security,Threat Protection,Adobe,1468.73,2445.51,Active,2024-09-16,2025-02-22,ERP
104218,PROD-104218,Integrated encompassing framework,Security,Encryption,Lenovo,177.08,3005.42,Active,2021-10-11,2025-11-12,ERP
104219,PROD-104219,Secured heuristic contingency,Storage,NAS,Cisco,1610.31,286.11,Active,2022-01-20,2024-12-18,ERP
104220,PROD-104220,Optional directional productivity,Hardware,Monitor,Lenovo,1640.7,3115.13,Active,2024-12-05,2024-11-12,ERP
104221,PROD-104221,Total contextually-based array,Software,Office,Microsoft,4888.41,2760.04,Active,2025-04-06,2026-07-16,ERP
104222,PROD-104222,Robust needs-based matrix,Services,Consulting,Adobe,3490.63,3845.03,Active,2025-01-07,2025-04-25,ERP
104223,PROD-104223,Customer-focused 5thgeneration Graphical User Interface,Cloud,AI,Dell,1376.52,1549.52,Active,2023-11-24,2024-09-16,ERP
104224,PROD-104224,Self-enabling background toolset,Security,Identity,Dell,2813.8,1432.22,Active,2025-11-26,2026-04-24,ERP
104225,PROD-104225,Sharable high-level contingency,Hardware,Server,Citrix,2745.81,339.24,Active,2023-03-09,2025-03-19,ERP
104226,PROD-104226,Reduced regional function,Software,Analytics,Adobe,1339.83,2880.3,Active,2025-09-14,2025-07-12,ERP
104227,PROD-104227,Persevering mobile encoding,Storage,Backup,Cisco,3031.27,489.97,Active,2025-02-08,2026-06-27,ERP
104228,PROD-104228,Public-key systematic workforce,Storage,SAN,Adobe,4115.23,35.7,Active,2025-01-11,2024-11-09,ERP
104229,PROD-104229,Decentralized non-volatile matrix,Security,Identity,Cisco,4466.69,3209.61,Active,2023-04-05,2025-01-23,ERP
104230,PROD-104230,Cross-group optimizing success,Security,Threat Protection,VMware,630.29,1123.26,Active,2024-05-04,2025-02-24,ERP
104231,PROD-104231,Phased reciprocal neural-net,Hardware,Desktop,HP,932.14,3221.98,Active,2025-05-21,2025-07-26,ERP
104232,PROD-104232,Innovative homogeneous definition,Hardware,Desktop,Lenovo,1998.6,662.27,Active,2022-06-07,2026-02-27,ERP
104233,PROD-104233,Pre-emptive optimal time-frame,Hardware,Desktop,Citrix,4580.93,2187.35,Active,2024-02-06,2026-02-05,ERP
104234,PROD-104234,Synchronized solution-oriented success,Storage,Backup,Microsoft,3317.35,2148.36,Active,2024-03-30,2025-12-04,ERP
104235,PROD-104235,Total foreground support,Hardware,Desktop,Lenovo,1642.39,2442.12,Active,2025-11-11,2026-08-02,ERP
104236,PROD-104236,Networked bifurcated intranet,Services,Consulting,Lenovo,1448.3,1763.38,Active,2024-03-09,2025-05-07,ERP
104237,PROD-104237,Multi-tiered logistical middleware,Networking,Switch,Cisco,1745.6,1684.66,Active,2021-08-28,2026-01-23,ERP
104238,PROD-104238,Robust bifurcated hardware,Networking,Router,Cisco,3044.26,1886.98,Active,2022-12-01,2025-09-08,ERP
104239,PROD-104239,Front-line zero tolerance initiative,Security,Identity,Microsoft,3822.33,3365.72,Active,2022-06-10,2026-03-04,ERP
104240,PROD-104240,Advanced multi-tasking monitoring,Collaboration,Email,Adobe,4962.38,194.18,Active,2026-01-18,2026-03-18,ERP
104241,PROD-104241,De-engineered analyzing system engine,Cloud,Compute,Dell,3017.45,2470.16,Active,2024-10-18,2026-03-08,ERP
104242,PROD-104242,Automated full-range success,Security,Endpoint,Dell,504.78,2730.98,Active,2025-06-01,2024-12-21,ERP
104243,PROD-104243,Robust needs-based Graphic Interface,Cloud,Networking,Lenovo,546.29,1357.76,Active,2024-02-07,2025-10-21,ERP
104244,PROD-104244,Seamless real-time alliance,Security,Threat Protection,Microsoft,1747.41,3206.36,Active,2026-02-24,2026-04-11,ERP
104245,PROD-104245,Secured encompassing architecture,Networking,Switch,Dell,601.62,2633.39,Active,2025-11-10,2025-01-11,ERP
104246,PROD-104246,Future-proofed incremental artificial intelligence,Hardware,Server,Adobe,4003.67,2697.14,Active,2022-07-03,2025-05-18,ERP
104247,PROD-104247,Multi-layered eco-centric methodology,Cloud,Storage,Microsoft,1602.02,2412.46,Active,2021-10-30,2025-10-01,ERP
104248,PROD-104248,Automated executive help-desk,Collaboration,Email,Adobe,2413.16,1108.73,Active,2026-07-03,2026-04-18,ERP
104249,PROD-104249,Digitized solution-oriented system engine,Security,Threat Protection,Adobe,3645.73,3835.36,Active,2023-05-19,2025-08-07,ERP
104250,PROD-104250,Devolved logistical secured line,Hardware,Desktop,Cisco,445.64,3009.09,Active,2024-09-21,2026-05-03,ERP
104251,PROD-104251,Face-to-face well-modulated standardization,Security,Encryption,Dell,4123.23,2299.87,Active,2026-01-09,2026-04-16,ERP
104252,PROD-104252,Configurable well-modulated matrix,Networking,Firewall,Lenovo,4388.18,1956.52,Active,2024-04-29,2026-02-23,ERP
104253,PROD-104253,Down-sized multi-tasking initiative,Storage,Archive,HP,4370.26,739.71,Active,2025-02-27,2025-08-06,ERP
104254,PROD-104254,Persistent zero-defect application,Services,Implementation,Microsoft,1848.35,3905.49,Active,2025-01-09,2025-04-13,ERP
104255,PROD-104255,Up-sized zero administration open architecture,Cloud,Networking,Dell,3712.32,1222.3,Active,2021-09-17,2025-05-05,ERP
104256,PROD-104256,Reduced client-driven system engine,Cloud,AI,Adobe,4074.12,3631.18,Active,2024-01-18,2026-05-26,ERP
104257,PROD-104257,Multi-channeled background success,Hardware,Desktop,Lenovo,2608.84,217.46,Active,2026-01-23,2025-07-02,ERP
104258,PROD-104258,Proactive transitional definition,Hardware,Monitor,Cisco,255.57,1598.34,Active,2024-10-26,2025-03-05,ERP
104259,PROD-104259,Operative needs-based approach,Storage,SAN,Citrix,267.88,2930.46,Active,2025-08-15,2026-03-22,ERP
104260,PROD-104260,Progressive asymmetric initiative,Software,Office,VMware,4195.23,2504.78,Active,2024-09-09,2025-09-09,ERP
104261,PROD-104261,Enhanced dynamic adapter,Software,Operating System,Cisco,2953.88,2379.65,Active,2026-08-01,2026-02-13,ERP
104262,PROD-104262,Function-based client-server approach,Cloud,Compute,Cisco,3213.52,594.07,Active,2024-06-01,2026-01-28,ERP
104263,PROD-104263,Profit-focused high-level initiative,Cloud,Compute,VMware,1727.88,2762.02,Active,2026-03-17,2025-04-03,ERP
104264,PROD-104264,Versatile motivating frame,Collaboration,Voice,Adobe,3495.76,1482.51,Active,2024-01-04,2025-01-19,ERP
104265,PROD-104265,Optional 3rdgeneration migration,Software,Database,Lenovo,256.22,2502.54,Active,2021-10-23,2026-01-12,ERP
104266,PROD-104266,Centralized fresh-thinking website,Storage,SAN,HP,4322.05,1867.29,Active,2025-11-10,2026-04-10,ERP
104267,PROD-104267,Business-focused context-sensitive core,Collaboration,Voice,Citrix,1326.06,1111.58,Active,2025-07-01,2024-08-08,ERP
104268,PROD-104268,Multi-lateral content-based moderator,Cloud,Compute,Citrix,1464.86,2238.43,Active,2023-09-22,2024-12-20,ERP
104269,PROD-104269,Synchronized foreground core,Security,Threat Protection,Citrix,1164.39,384.99,Active,2024-02-03,2024-08-09,ERP
104270,PROD-104270,Customizable zero administration Graphical User Interface,Hardware,Laptop,Lenovo,1771.91,1417.8,Active,2025-08-04,2026-02-21,ERP
104271,PROD-104271,Organized analyzing Graphical User Interface,Networking,Firewall,VMware,3822.34,1607.59,Active,2025-05-17,2025-12-05,ERP
104272,PROD-104272,Organic intangible framework,Storage,NAS,HP,3005.73,2751.17,Active,2023-09-12,2026-05-06,ERP
104273,PROD-104273,Function-based multi-tasking matrix,Cloud,Compute,Adobe,3101.83,233.02,Active,2025-01-04,2025-10-02,ERP
104274,PROD-104274,Enterprise-wide asymmetric orchestration,Storage,Archive,Microsoft,1211.93,3251.18,Active,2022-04-07,2025-02-03,ERP
104275,PROD-104275,Expanded object-oriented complexity,Software,Office,HP,1582.5,1706.65,Active,2024-07-22,2025-09-27,ERP
104276,PROD-104276,Team-oriented foreground moratorium,Collaboration,Email,VMware,2272.1,2570.38,Active,2022-12-05,2026-02-22,ERP
104277,PROD-104277,Grass-roots discrete forecast,Storage,Archive,Microsoft,698.86,1429.44,Active,2022-02-10,2025-01-28,ERP
104278,PROD-104278,Optimized full-range conglomeration,Software,Analytics,Citrix,184.51,1513.47,Active,2023-06-13,2026-02-22,ERP
104279,PROD-104279,Polarized 5thgeneration forecast,Networking,Router,Dell,2234.03,2725.58,Active,2025-03-12,2026-02-15,ERP
104280,PROD-104280,Horizontal next generation architecture,Software,Office,Adobe,4054.37,1281.23,Active,2024-11-11,2026-05-15,ERP
104281,PROD-104281,Function-based motivating website,Hardware,Server,Adobe,2881.8,1509.34,Active,2021-08-25,2025-02-23,ERP
104282,PROD-104282,Cross-group holistic pricing structure,Cloud,AI,VMware,421.51,1000.05,Active,2024-04-29,2026-03-20,ERP
104283,PROD-104283,Seamless even-keeled access,Services,Training,Adobe,2857.48,250.04,Active,2023-03-25,2025-01-15,ERP
104284,PROD-104284,Profound bifurcated moderator,Storage,Backup,Citrix,1108.28,2728.04,Active,2024-03-31,2025-07-25,ERP
104285,PROD-104285,Focused context-sensitive framework,Services,Implementation,Microsoft,1630.62,1854.43,Active,2026-04-02,2026-06-03,ERP
104286,PROD-104286,Face-to-face dedicated function,Software,Office,Lenovo,4823.9,3748.5,Active,2023-04-30,2026-08-02,ERP
104287,PROD-104287,User-centric radical ability,Storage,NAS,Lenovo,1683.98,3543.57,Active,2023-08-06,2025-09-28,ERP
104288,PROD-104288,Future-proofed zero tolerance toolset,Networking,Switch,Citrix,3581.74,1992.21,Active,2024-11-03,2025-12-25,ERP
104289,PROD-104289,Optimized intangible initiative,Collaboration,Productivity,Microsoft,1902.56,1888.11,Active,2024-12-11,2025-05-05,ERP
104290,PROD-104290,Synchronized web-enabled methodology,Cloud,Storage,Adobe,4245.45,3210.12,Active,2023-12-16,2025-01-25,ERP
104291,PROD-104291,Innovative 6thgeneration focus group,Software,Analytics,Cisco,4284.92,3227.7,Active,2022-08-13,2025-11-02,ERP
104292,PROD-104292,Persevering impactful installation,Software,Database,HP,176.39,1455.53,Active,2022-10-12,2026-05-03,ERP
104293,PROD-104293,Extended 6thgeneration knowledge user,Collaboration,Meetings,Cisco,988.79,3274.08,Active,2024-07-15,2026-08-01,ERP
104294,PROD-104294,Digitized multi-state firmware,Collaboration,Meetings,HP,1091.15,3993.21,Active,2022-12-12,2024-09-24,ERP
104295,PROD-104295,Networked asymmetric adapter,Storage,Backup,VMware,247.59,3477.59,Active,2022-11-23,2026-06-22,ERP
104296,PROD-104296,Triple-buffered contextually-based parallelism,Cloud,AI,Cisco,3827.28,3266.52,Active,2022-05-30,2025-05-10,ERP
104297,PROD-104297,Organized system-worthy product,Collaboration,Productivity,HP,1328.52,1771.2,Active,2021-11-29,2025-09-22,ERP
104298,PROD-104298,Ergonomic solution-oriented archive,Networking,Switch,Cisco,3618.6,3473.18,Active,2021-11-24,2026-04-05,ERP
104299,PROD-104299,Compatible multimedia Internet solution,Cloud,Compute,HP,1229.58,749.88,Active,2025-08-30,2026-02-14,ERP
104300,PROD-104300,Fully-configurable even-keeled circuit,Software,Analytics,Microsoft,373.03,2476.97,Active,2021-09-02,2025-04-25,ERP
104301,PROD-104301,Face-to-face secondary knowledgebase,Networking,Switch,VMware,1502.01,869.36,Active,2025-02-10,2025-03-10,ERP
104302,PROD-104302,Cross-group leadingedge architecture,Security,Encryption,Dell,3043.02,2112.95,Active,2023-06-22,2025-03-11,ERP
104303,PROD-104303,Advanced human-resource middleware,Hardware,Monitor,Citrix,4108.4,3451.52,Active,2022-06-24,2025-03-07,ERP
104304,PROD-104304,Cloned object-oriented migration,Services,Training,Citrix,677.85,1571.29,Active,2023-02-01,2026-06-26,ERP
104305,PROD-104305,Vision-oriented mission-critical encryption,Collaboration,Voice,Lenovo,2863.55,2447.17,Active,2024-12-04,2025-08-29,ERP
104306,PROD-104306,Proactive multi-state complexity,Software,Database,Cisco,665.37,40.03,Active,2026-06-06,2025-01-20,ERP
104307,PROD-104307,Streamlined impactful alliance,Storage,Backup,Cisco,1106.55,640.03,Active,2022-01-29,2025-02-17,ERP
104308,PROD-104308,Re-contextualized encompassing open architecture,Storage,NAS,HP,2489.18,1883.07,Active,2021-12-09,2026-05-25,ERP
